timestamp,product_id,price,best_bid,best_ask,mid_price,ema_price,ema_mid
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104508,104509
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104507,104509
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104507,104508
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104507,104508
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104506,104508
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104506,104508
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104506,104507
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104506,104507
2025-06-18T10:33:38.247748Z,BTC-USD,104500,104500,104505,104503,104505,104507
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104505,104507
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104505,104507
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104505,104506
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104505,104506
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104506
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104506
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104505
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104505
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104505
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104505
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104500,104500,104500,104504,104505
2025-06-18T10:33:38.331126Z,BTC-USD,104500,104499,104500,104500,104503,104504
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104504
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104504
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104504
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104504
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104503
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104499,104499,104503,104503
2025-06-18T10:33:38.454640Z,BTC-USD,104499,104499,104500,104500,104502,104503
2025-06-18T10:33:38.454640Z,BTC-USD,104500,104499,104500,104500,104502,104503
2025-06-18T10:33:38.454640Z,BTC-USD,104500,104499,104504,104502,104502,104503
2025-06-18T10:33:38.454640Z,BTC-USD,104504,104499,104509,104504,104502,104503
2025-06-18T10:33:38.488336Z,BTC-USD,104507,104507,104509,104508,104502,104503
2025-06-18T10:33:38.488336Z,BTC-USD,104507,104507,104509,104508,104503,104503
2025-06-18T10:33:38.488653Z,BTC-USD,104507,104499,104509,104504,104503,104503
2025-06-18T10:33:38.494255Z,BTC-USD,104499,104499,104504,104502,104503,104503
2025-06-18T10:33:39.532646Z,BTC-USD,104500,104500,104500,104500,104503,104503
2025-06-18T10:33:39.532646Z,BTC-USD,104500,104500,104500,104500,104502,104503
2025-06-18T10:33:39.532733Z,BTC-USD,104500,104500,104500,104500,104502,104503
2025-06-18T10:33:39.532733Z,BTC-USD,104500,104500,104500,104500,104502,104503
2025-06-18T10:33:39.532733Z,BTC-USD,104500,104500,104503,104501,104502,104503
2025-06-18T10:33:39.533201Z,BTC-USD,104503,104500,104504,104502,104502,104503
2025-06-18T10:33:39.689464Z,BTC-USD,104504,104504,104504,104504,104502,104503
2025-06-18T10:33:39.689464Z,BTC-USD,104504,104504,104509,104506,104502,104503
2025-06-18T10:33:39.693926Z,BTC-USD,104509,104504,104509,104506,104503,104503
2025-06-18T10:33:39.693926Z,BTC-USD,104509,104504,104509,104506,104503,104503
2025-06-18T10:33:39.703010Z,BTC-USD,104509,104509,104509,104509,104503,104503
2025-06-18T10:33:39.703010Z,BTC-USD,104509,104509,104509,104509,104503,104504
2025-06-18T10:33:39.703010Z,BTC-USD,104509,104509,104509,104509,104503,104504
2025-06-18T10:33:39.703010Z,BTC-USD,104509,104509,104511,104510,104504,104504
2025-06-18T10:33:39.707220Z,BTC-USD,104509,104509,104511,104510,104504,104504
2025-06-18T10:33:40.300139Z,BTC-USD,104511,104511,104511,104511,104504,104505
2025-06-18T10:33:40.300139Z,BTC-USD,104511,104511,104511,104511,104504,104505
2025-06-18T10:33:40.300139Z,BTC-USD,104511,104511,104520,104516,104505,104505
2025-06-18T10:33:40.300139Z,BTC-USD,104520,104511,104520,104516,104505,104506
2025-06-18T10:33:40.300139Z,BTC-USD,104520,104511,104521,104516,104506,104506
2025-06-18T10:33:40.300710Z,BTC-USD,104521,104511,104523,104517,104507,104506
2025-06-18T10:33:40.300710Z,BTC-USD,104523,104511,104523,104517,104507,104507
2025-06-18T10:33:40.301310Z,BTC-USD,104523,104511,104524,104518,104508,104507
2025-06-18T10:33:40.301310Z,BTC-USD,104524,104511,104531,104521,104508,104508
2025-06-18T10:33:40.312926Z,BTC-USD,104521,104520,104522,104521,104509,104508
2025-06-18T10:33:40.315210Z,BTC-USD,104522,104521,104531,104526,104509,104509
2025-06-18T10:33:40.361584Z,BTC-USD,104525,104525,104531,104528,104510,104510
2025-06-18T10:33:40.364275Z,BTC-USD,104525,104525,104531,104528,104511,104511
2025-06-18T10:33:40.915401Z,BTC-USD,104531,104531,104531,104531,104511,104511
2025-06-18T10:33:40.915401Z,BTC-USD,104531,104531,104531,104531,104512,104512
2025-06-18T10:33:42.507571Z,BTC-USD,104527,104527,104528,104528,104513,104513
2025-06-18T10:33:42.507571Z,BTC-USD,104528,104527,104528,104528,104513,104513
2025-06-18T10:33:43.785393Z,BTC-USD,104528,104528,104528,104528,104514,104514
2025-06-18T10:33:43.785393Z,BTC-USD,104528,104528,104528,104528,104514,104514
2025-06-18T10:33:43.785393Z,BTC-USD,104528,104528,104528,104528,104515,104515
2025-06-18T10:33:43.785393Z,BTC-USD,104528,104528,104531,104529,104515,104515
2025-06-18T10:33:44.026206Z,BTC-USD,104531,104531,104531,104531,104516,104516
2025-06-18T10:33:45.529794Z,BTC-USD,104531,104531,104531,104531,104517,104517
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104517,104517
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104518,104518
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104518,104518
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104519,104519
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104519,104519
2025-06-18T10:33:45.530756Z,BTC-USD,104531,104531,104531,104531,104520,104520
2025-06-18T10:33:45.531086Z,BTC-USD,104531,104531,104531,104531,104520,104520
2025-06-18T10:33:45.531086Z,BTC-USD,104531,104531,104531,104531,104520,104520
2025-06-18T10:33:45.533366Z,BTC-USD,104531,104531,104532,104531,104521,104521
2025-06-18T10:33:45.533366Z,BTC-USD,104532,104531,104533,104532,104521,104521
2025-06-18T10:33:45.533644Z,BTC-USD,104533,104531,104535,104533,104522,104522
2025-06-18T10:33:45.533644Z,BTC-USD,104535,104531,104539,104535,104522,104522
2025-06-18T10:33:46.796339Z,BTC-USD,104531,104531,104531,104531,104523,104523
2025-06-18T10:33:46.796339Z,BTC-USD,104531,104531,104531,104531,104523,104523
2025-06-18T10:33:46.842398Z,BTC-USD,104531,104531,104531,104531,104523,104523
2025-06-18T10:33:47.744364Z,BTC-USD,104531,104531,104531,104531,104524,104524
2025-06-18T10:33:48.110485Z,BTC-USD,104531,104531,104531,104531,104524,104524
2025-06-18T10:33:48.693872Z,BTC-USD,104531,104531,104531,104531,104524,104524
2025-06-18T10:33:49.069098Z,BTC-USD,104531,104531,104531,104531,104524,104524
2025-06-18T10:33:50.057803Z,BTC-USD,104531,104531,104531,104531,104525,104525
2025-06-18T10:33:50.079089Z,BTC-USD,104531,104531,104531,104531,104525,104525
2025-06-18T10:33:50.082983Z,BTC-USD,104531,104531,104531,104531,104525,104525
2025-06-18T10:33:50.086850Z,BTC-USD,104531,104531,104531,104531,104525,104525
2025-06-18T10:33:50.086850Z,BTC-USD,104531,104531,104531,104531,104526,104525
2025-06-18T10:33:50.092026Z,BTC-USD,104531,104531,104531,104531,104526,104526
2025-06-18T10:33:50.096126Z,BTC-USD,104531,104531,104531,104531,104526,104526
2025-06-18T10:33:50.121164Z,BTC-USD,104531,104531,104531,104531,104526,104526
2025-06-18T10:33:50.717042Z,BTC-USD,104531,104531,104531,104531,104526,104526
2025-06-18T10:33:51.489594Z,BTC-USD,104531,104531,104531,104531,104526,104526
2025-06-18T10:33:52.407197Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104531,104531,104527,104527
2025-06-18T10:33:53.097193Z,BTC-USD,104531,104531,104532,104531,104528,104528
2025-06-18T10:33:53.097193Z,BTC-USD,104532,104531,104532,104531,104528,104528
2025-06-18T10:33:53.587335Z,BTC-USD,104531,104531,104531,104531,104528,104528
2025-06-18T10:33:53.587335Z,BTC-USD,104531,104531,104531,104531,104528,104528
2025-06-18T10:33:53.587335Z,BTC-USD,104531,104531,104532,104531,104528,104528
2025-06-18T10:33:53.587335Z,BTC-USD,104532,104531,104537,104534,104528,104528
2025-06-18T10:33:53.588028Z,BTC-USD,104537,104531,104537,104534,104529,104529
2025-06-18T10:33:53.588416Z,BTC-USD,104537,104531,104538,104534,104529,104529
2025-06-18T10:33:53.588416Z,BTC-USD,104538,104531,104539,104535,104529,104529
2025-06-18T10:33:53.588416Z,BTC-USD,104539,104531,104539,104535,104530,104529
2025-06-18T10:33:53.588416Z,BTC-USD,104539,104531,104539,104535,104530,104529
2025-06-18T10:33:53.588416Z,BTC-USD,104539,104531,104539,104535,104530,104530
2025-06-18T10:33:53.588416Z,BTC-USD,104539,104531,104539,104535,104531,104530
2025-06-18T10:33:53.588706Z,BTC-USD,104539,104531,104539,104535,104531,104530
2025-06-18T10:33:53.590692Z,BTC-USD,104539,104531,104539,104535,104531,104530
2025-06-18T10:33:53.590978Z,BTC-USD,104539,104531,104539,104535,104531,104530
2025-06-18T10:33:53.595919Z,BTC-USD,104539,104539,104539,104539,104532,104531
2025-06-18T10:33:53.597150Z,BTC-USD,104539,104539,104540,104540,104532,104531
2025-06-18T10:33:53.597150Z,BTC-USD,104540,104539,104540,104540,104532,104531
2025-06-18T10:33:53.598888Z,BTC-USD,104540,104539,104540,104540,104533,104532
2025-06-18T10:33:53.598888Z,BTC-USD,104540,104539,104541,104540,104533,104532
2025-06-18T10:33:53.598888Z,BTC-USD,104541,104539,104546,104543,104533,104532
2025-06-18T10:33:54.887611Z,BTC-USD,104544,104540,104544,104542,104534,104533
2025-06-18T10:33:54.887611Z,BTC-USD,104540,104537,104544,104541,104534,104533
2025-06-18T10:33:55.028524Z,BTC-USD,104523,104523,104537,104530,104534,104533
2025-06-18T10:33:55.028524Z,BTC-USD,104537,104523,104541,104532,104534,104533
2025-06-18T10:33:55.028524Z,BTC-USD,104541,104523,104541,104532,104534,104533
2025-06-18T10:33:55.028524Z,BTC-USD,104541,104523,104541,104532,104534,104533
2025-06-18T10:33:55.028524Z,BTC-USD,104541,104523,104544,104533,104535,104533
2025-06-18T10:33:55.033236Z,BTC-USD,104542,104542,104544,104543,104535,104533
2025-06-18T10:33:55.033236Z,BTC-USD,104542,104542,104544,104543,104535,104534
2025-06-18T10:33:55.065280Z,BTC-USD,104542,104525,104542,104533,104535,104534
2025-06-18T10:33:55.914891Z,BTC-USD,104531,104531,104538,104534,104535,104534
2025-06-18T10:33:57.473184Z,BTC-USD,104531,104531,104531,104531,104535,104534
2025-06-18T10:33:57.473184Z,BTC-USD,104531,104531,104531,104531,104535,104533
2025-06-18T10:33:58.054388Z,BTC-USD,104531,104531,104531,104531,104535,104533
2025-06-18T10:33:58.417901Z,BTC-USD,104534,104531,104541,104536,104535,104533
2025-06-18T10:33:58.417901Z,BTC-USD,104541,104531,104541,104536,104535,104534
2025-06-18T10:33:58.458447Z,BTC-USD,104541,104531,104541,104536,104535,104534
2025-06-18T10:33:58.615723Z,BTC-USD,104538,104531,104538,104535,104535,104534
2025-06-18T10:33:58.615723Z,BTC-USD,104538,104531,104538,104535,104535,104534
2025-06-18T10:33:58.664703Z,BTC-USD,104532,104532,104534,104533,104535,104534
2025-06-18T10:33:58.974060Z,BTC-USD,104531,104531,104540,104535,104535,104534
2025-06-18T10:33:59.858631Z,BTC-USD,104531,104531,104531,104531,104535,104534
2025-06-18T10:33:59.919023Z,BTC-USD,104531,104531,104531,104531,104535,104534
2025-06-18T10:34:00.494243Z,BTC-USD,104531,104531,104531,104531,104535,104533
2025-06-18T10:34:00.494243Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:00.552024Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:02.338469Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:03.084422Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:03.120239Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:03.869360Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:04.433655Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:04.441243Z,BTC-USD,104531,104531,104531,104531,104534,104533
2025-06-18T10:34:04.441243Z,BTC-USD,104531,104523,104531,104527,104533,104532
2025-06-18T10:34:04.570644Z,BTC-USD,104523,104523,104523,104523,104533,104532
2025-06-18T10:34:05.777360Z,BTC-USD,104523,104523,104523,104523,104533,104532
2025-06-18T10:34:06.423009Z,BTC-USD,104523,104523,104523,104523,104532,104531
2025-06-18T10:34:06.935632Z,BTC-USD,104523,104523,104523,104523,104532,104531
2025-06-18T10:34:07.264069Z,BTC-USD,104523,104523,104523,104523,104532,104531
2025-06-18T10:34:07.445171Z,BTC-USD,104523,104523,104523,104523,104531,104530
2025-06-18T10:34:07.819173Z,BTC-USD,104523,104523,104523,104523,104531,104530
2025-06-18T10:34:07.871431Z,BTC-USD,104523,104523,104523,104523,104531,104530
2025-06-18T10:34:07.871431Z,BTC-USD,104523,104522,104523,104523,104530,104530
2025-06-18T10:34:07.876714Z,BTC-USD,104522,104515,104522,104519,104530,104529
2025-06-18T10:34:08.148985Z,BTC-USD,104515,104515,104515,104515,104529,104529
2025-06-18T10:34:08.148985Z,BTC-USD,104515,104515,104515,104515,104529,104528
2025-06-18T10:34:08.148985Z,BTC-USD,104515,104515,104520,104518,104528,104528
2025-06-18T10:34:08.316252Z,BTC-USD,104518,104518,104518,104518,104528,104527
2025-06-18T10:34:08.330505Z,BTC-USD,104518,104518,104520,104519,104527,104527
2025-06-18T10:34:08.330505Z,BTC-USD,104520,104518,104520,104519,104527,104527
2025-06-18T10:34:09.023446Z,BTC-USD,104531,104524,104531,104527,104527,104527
2025-06-18T10:34:09.364613Z,BTC-USD,104524,104524,104530,104527,104527,104527
2025-06-18T10:34:10.106806Z,BTC-USD,104527,104524,104527,104525,104527,104527
2025-06-18T10:34:10.444208Z,BTC-USD,104524,104524,104524,104524,104527,104527
2025-06-18T10:34:11.209361Z,BTC-USD,104524,104524,104524,104524,104527,104526
2025-06-18T10:34:15.213592Z,BTC-USD,104524,104524,104524,104524,104527,104526
2025-06-18T10:34:16.202902Z,BTC-USD,104524,104524,104524,104524,104527,104526
2025-06-18T10:34:16.202902Z,BTC-USD,104524,104524,104524,104524,104527,104526
2025-06-18T10:34:16.432266Z,BTC-USD,104524,104524,104524,104524,104526,104526
2025-06-18T10:34:16.868640Z,BTC-USD,104524,104524,104524,104524,104526,104526
2025-06-18T10:34:16.868640Z,BTC-USD,104524,104524,104530,104527,104526,104526
2025-06-18T10:34:16.868640Z,BTC-USD,104530,104524,104530,104527,104526,104526
2025-06-18T10:34:16.868640Z,BTC-USD,104530,104524,104530,104527,104527,104526
2025-06-18T10:34:18.125513Z,BTC-USD,104526,104526,104526,104526,104527,104526
2025-06-18T10:34:18.925196Z,BTC-USD,104524,104524,104524,104524,104526,104526
2025-06-18T10:34:19.694753Z,BTC-USD,104524,104524,104524,104524,104526,104526
2025-06-18T10:34:19.694753Z,BTC-USD,104524,104524,104524,104524,104526,104526
2025-06-18T10:34:19.695106Z,BTC-USD,104524,104516,104524,104520,104526,104526
2025-06-18T10:34:20.041065Z,BTC-USD,104516,104516,104516,104516,104526,104525
2025-06-18T10:34:20.931988Z,BTC-USD,104519,104519,104519,104519,104525,104525
2025-06-18T10:34:22.309937Z,BTC-USD,104515,104515,104515,104515,104525,104525
2025-06-18T10:34:22.309937Z,BTC-USD,104515,104515,104515,104515,104525,104524
2025-06-18T10:34:22.309937Z,BTC-USD,104515,104507,104515,104511,104524,104524
2025-06-18T10:34:22.643471Z,BTC-USD,104507,104507,104507,104507,104524,104523
2025-06-18T10:34:22.643471Z,BTC-USD,104507,104501,104507,104504,104523,104522
2025-06-18T10:34:22.667565Z,BTC-USD,104499,104499,104501,104500,104522,104521
2025-06-18T10:34:23.182433Z,BTC-USD,104502,104502,104502,104502,104521,104521
2025-06-18T10:34:23.472824Z,BTC-USD,104502,104502,104505,104504,104521,104520
2025-06-18T10:34:23.472824Z,BTC-USD,104505,104502,104505,104504,104520,104519
2025-06-18T10:34:23.472824Z,BTC-USD,104505,104502,104505,104504,104519,104519
2025-06-18T10:34:23.759392Z,BTC-USD,104502,104502,104502,104502,104519,104518
2025-06-18T10:34:24.045388Z,BTC-USD,104502,104502,104502,104502,104518,104517
2025-06-18T10:34:24.331501Z,BTC-USD,104502,104502,104502,104502,104517,104517
2025-06-18T10:34:24.378154Z,BTC-USD,104502,104502,104502,104502,104517,104516
2025-06-18T10:34:24.850958Z,BTC-USD,104502,104502,104502,104502,104516,104516
2025-06-18T10:34:25.041614Z,BTC-USD,104502,104502,104502,104502,104516,104515
2025-06-18T10:34:25.553722Z,BTC-USD,104502,104499,104502,104501,104515,104515
2025-06-18T10:34:25.553722Z,BTC-USD,104499,104499,104502,104501,104515,104514
2025-06-18T10:34:25.553722Z,BTC-USD,104499,104498,104502,104500,104514,104514
2025-06-18T10:34:25.553722Z,BTC-USD,104498,104498,104502,104500,104513,104513
2025-06-18T10:34:25.553722Z,BTC-USD,104498,104498,104502,104500,104513,104513
2025-06-18T10:34:25.553722Z,BTC-USD,104498,104496,104502,104499,104512,104512
2025-06-18T10:34:25.553722Z,BTC-USD,104496,104496,104502,104499,104512,104512
2025-06-18T10:34:26.117672Z,BTC-USD,104497,104497,104497,104497,104511,104511
2025-06-18T10:34:26.291041Z,BTC-USD,104497,104497,104497,104497,104510,104510
2025-06-18T10:34:26.616043Z,BTC-USD,104502,104498,104502,104500,104510,104510
2025-06-18T10:34:26.676531Z,BTC-USD,104498,104498,104498,104498,104510,104510
2025-06-18T10:34:26.953506Z,BTC-USD,104498,104498,104498,104498,104509,104509
2025-06-18T10:34:27.176767Z,BTC-USD,104498,104496,104498,104497,104509,104509
2025-06-18T10:34:27.176767Z,BTC-USD,104496,104495,104498,104496,104508,104508
2025-06-18T10:34:27.176767Z,BTC-USD,104495,104495,104498,104496,104508,104508
2025-06-18T10:34:27.317801Z,BTC-USD,104495,104495,104495,104495,104507,104507
2025-06-18T10:34:28.311641Z,BTC-USD,104499,104499,104499,104499,104507,104507
2025-06-18T10:34:28.724215Z,BTC-USD,104499,104499,104499,104499,104507,104507
2025-06-18T10:34:29.490868Z,BTC-USD,104499,104499,104499,104499,104506,104506
2025-06-18T10:34:29.537429Z,BTC-USD,104499,104499,104499,104499,104506,104506
2025-06-18T10:34:30.033179Z,BTC-USD,104499,104499,104499,104499,104506,104506
2025-06-18T10:34:30.325243Z,BTC-USD,104499,104499,104499,104499,104505,104505
2025-06-18T10:34:30.481506Z,BTC-USD,104499,104499,104499,104499,104505,104505
2025-06-18T10:34:30.665196Z,BTC-USD,104499,104495,104499,104497,104505,104505
2025-06-18T10:34:30.665196Z,BTC-USD,104495,104494,104499,104496,104505,104504
2025-06-18T10:34:30.665196Z,BTC-USD,104494,104493,104499,104496,104504,104504
2025-06-18T10:34:30.665196Z,BTC-USD,104493,104492,104499,104495,104504,104504
2025-06-18T10:34:30.665196Z,BTC-USD,104492,104489,104499,104494,104503,104503
2025-06-18T10:34:30.665196Z,BTC-USD,104489,104489,104499,104494,104503,104503
2025-06-18T10:34:30.665196Z,BTC-USD,104489,104489,104499,104494,104502,104503
2025-06-18T10:34:30.933728Z,BTC-USD,104495,104492,104495,104494,104502,104502
2025-06-18T10:34:30.933728Z,BTC-USD,104495,104492,104495,104494,104502,104502
2025-06-18T10:34:32.225883Z,BTC-USD,104489,104489,104489,104489,104501,104501
2025-06-18T10:34:32.276729Z,BTC-USD,104489,104489,104489,104489,104501,104501
2025-06-18T10:34:32.276729Z,BTC-USD,104489,104484,104489,104486,104500,104500
2025-06-18T10:34:32.404923Z,BTC-USD,104484,104484,104484,104484,104499,104500
2025-06-18T10:34:32.404923Z,BTC-USD,104484,104481,104484,104482,104499,104499
2025-06-18T10:34:32.404923Z,BTC-USD,104481,104481,104484,104482,104498,104498
2025-06-18T10:34:33.035259Z,BTC-USD,104489,104489,104489,104489,104498,104498
2025-06-18T10:34:33.146072Z,BTC-USD,104489,104489,104489,104489,104497,104498
2025-06-18T10:34:34.178052Z,BTC-USD,104489,104489,104489,104489,104497,104497
2025-06-18T10:34:35.754646Z,BTC-USD,104489,104489,104489,104489,104497,104497
2025-06-18T10:34:35.754646Z,BTC-USD,104489,104489,104489,104489,104496,104497
2025-06-18T10:34:35.754646Z,BTC-USD,104489,104489,104489,104489,104496,104496
2025-06-18T10:34:35.754646Z,BTC-USD,104489,104489,104489,104489,104496,104496
2025-06-18T10:34:35.937156Z,BTC-USD,104489,104489,104489,104489,104496,104496
2025-06-18T10:34:35.937156Z,BTC-USD,104489,104489,104489,104489,104495,104495
2025-06-18T10:34:35.937156Z,BTC-USD,104489,104488,104489,104488,104495,104495
2025-06-18T10:34:35.937156Z,BTC-USD,104488,104488,104489,104488,104495,104495
2025-06-18T10:34:37.502481Z,BTC-USD,104488,104486,104488,104487,104494,104495
2025-06-18T10:34:37.502481Z,BTC-USD,104488,104486,104489,104487,104494,104494
2025-06-18T10:34:37.502481Z,BTC-USD,104489,104486,104490,104488,104494,104494
2025-06-18T10:34:37.502481Z,BTC-USD,104490,104486,104490,104488,104494,104494
2025-06-18T10:34:37.502481Z,BTC-USD,104490,104486,104490,104488,104494,104494
2025-06-18T10:34:37.829139Z,BTC-USD,104485,104485,104485,104485,104493,104493
2025-06-18T10:34:37.829139Z,BTC-USD,104485,104485,104485,104485,104493,104493
2025-06-18T10:34:39.271961Z,BTC-USD,104485,104485,104485,104485,104493,104493
2025-06-18T10:34:39.458231Z,BTC-USD,104485,104485,104485,104485,104492,104492
2025-06-18T10:34:41.016299Z,BTC-USD,104485,104485,104485,104485,104492,104492
2025-06-18T10:34:41.244870Z,BTC-USD,104485,104480,104485,104483,104492,104492
2025-06-18T10:34:41.244870Z,BTC-USD,104480,104480,104485,104483,104491,104491
2025-06-18T10:34:41.244870Z,BTC-USD,104480,104480,104485,104483,104491,104491
2025-06-18T10:34:42.372802Z,BTC-USD,104480,104480,104480,104480,104491,104491
2025-06-18T10:34:42.541365Z,BTC-USD,104480,104480,104480,104480,104490,104490
2025-06-18T10:34:42.782799Z,BTC-USD,104478,104478,104478,104478,104490,104490
2025-06-18T10:34:42.954107Z,BTC-USD,104478,104478,104478,104478,104489,104489
2025-06-18T10:34:42.954107Z,BTC-USD,104478,104476,104478,104477,104489,104489
2025-06-18T10:34:42.954107Z,BTC-USD,104476,104476,104478,104477,104488,104488
2025-06-18T10:34:43.707428Z,BTC-USD,104476,104476,104476,104476,104488,104488
2025-06-18T10:34:44.274547Z,BTC-USD,104476,104476,104478,104477,104487,104488
2025-06-18T10:34:44.274547Z,BTC-USD,104478,104476,104478,104477,104487,104487
2025-06-18T10:34:44.274857Z,BTC-USD,104478,104476,104478,104477,104487,104487
2025-06-18T10:34:44.275928Z,BTC-USD,104478,104476,104484,104480,104486,104486
2025-06-18T10:34:44.565839Z,BTC-USD,104490,104489,104490,104490,104487,104487
2025-06-18T10:34:44.565839Z,BTC-USD,104490,104489,104492,104491,104487,104487
2025-06-18T10:34:44.565839Z,BTC-USD,104492,104489,104492,104491,104487,104487
2025-06-18T10:34:44.724255Z,BTC-USD,104492,104492,104492,104492,104487,104487
2025-06-18T10:34:45.406222Z,BTC-USD,104492,104492,104492,104492,104487,104487
2025-06-18T10:34:45.406222Z,BTC-USD,104492,104492,104492,104492,104488,104488
2025-06-18T10:34:45.406222Z,BTC-USD,104492,104492,104498,104495,104488,104488
2025-06-18T10:34:45.410957Z,BTC-USD,104492,104492,104498,104495,104488,104488
2025-06-18T10:34:45.410957Z,BTC-USD,104498,104492,104498,104495,104488,104488
2025-06-18T10:34:45.419528Z,BTC-USD,104498,104495,104498,104497,104489,104489
2025-06-18T10:34:45.419528Z,BTC-USD,104498,104495,104498,104497,104489,104489
2025-06-18T10:34:46.324277Z,BTC-USD,104499,104499,104499,104499,104489,104489
2025-06-18T10:34:46.324277Z,BTC-USD,104499,104499,104504,104501,104490,104490
2025-06-18T10:34:46.324277Z,BTC-USD,104504,104499,104504,104501,104490,104490
2025-06-18T10:34:46.324277Z,BTC-USD,104504,104499,104504,104501,104491,104491
2025-06-18T10:34:46.474548Z,BTC-USD,104506,104506,104506,104506,104491,104491
2025-06-18T10:34:46.474548Z,BTC-USD,104506,104506,104506,104506,104492,104492
2025-06-18T10:34:46.474548Z,BTC-USD,104506,104504,104506,104505,104493,104492
2025-06-18T10:34:46.474548Z,BTC-USD,104504,104504,104506,104505,104493,104493
2025-06-18T10:34:46.474548Z,BTC-USD,104504,104504,104506,104505,104493,104493
2025-06-18T10:34:46.965845Z,BTC-USD,104502,104502,104502,104502,104494,104494
2025-06-18T10:34:46.971284Z,BTC-USD,104502,104502,104502,104502,104494,104494
2025-06-18T10:34:47.658072Z,BTC-USD,104496,104496,104496,104496,104494,104494
2025-06-18T10:34:47.658072Z,BTC-USD,104496,104496,104496,104496,104494,104494
2025-06-18T10:34:47.658072Z,BTC-USD,104496,104495,104496,104496,104494,104494
2025-06-18T10:34:48.043231Z,BTC-USD,104492,104492,104492,104492,104494,104494
2025-06-18T10:34:48.259556Z,BTC-USD,104492,104492,104492,104492,104494,104494
2025-06-18T10:34:48.259556Z,BTC-USD,104492,104491,104492,104492,104494,104494
2025-06-18T10:34:48.259556Z,BTC-USD,104491,104491,104492,104492,104494,104494
2025-06-18T10:34:48.588884Z,BTC-USD,104490,104490,104491,104490,104494,104494
2025-06-18T10:34:48.588884Z,BTC-USD,104490,104490,104491,104490,104494,104494
2025-06-18T10:34:48.727387Z,BTC-USD,104492,104490,104492,104491,104494,104494
2025-06-18T10:34:49.421491Z,BTC-USD,104492,104488,104492,104490,104494,104493
2025-06-18T10:34:49.856472Z,BTC-USD,104488,104488,104488,104488,104493,104493
2025-06-18T10:34:49.856472Z,BTC-USD,104488,104488,104488,104488,104493,104493
2025-06-18T10:34:49.995868Z,BTC-USD,104488,104488,104488,104488,104493,104493
